index,temperature,rainfall,humidity
5698,48.66,141.51,58.27
5699,118.09,124.38,64.36
5700,35.07,99.21,77.96
5701,35.38,59.74,75.33
5702,42.55,23.85,13.9
5703,67.75,81.82,82.23
5704,30.28,5.7,57.94
5705,109.83,42.21,45.25
5706,31.88,86.5,58.38
5707,107.5,83.72,65.12
5708,12.42,8.86,23.46
5709,78.79,117.81,47.57
5710,108.84,109.94,40.2
5711,20.25,15.62,41.54
5712,116.2,188.63,18.22
5713,54.35,19.88,24.39
5714,113.49,170.97,24.56
5715,81.22,0.06,43.59
5716,36.19,176.46,90.5
5717,22.6,3.94,28.54
5718,36.45,151.56,47.46
5719,11.16,72.34,38.04
5720,17.26,147.64,80.86
5721,12.56,80.35,14.51
5722,50.75,14.18,27.69
5723,95.47,153.5,28.96
5724,16.97,14.25,99.37
5725,15.64,184.42,61.37
5726,77.21,10.19,22.51
5727,23.66,95.87,34.5
5728,11.71,144.61,25.1
5729,20.02,78.65,21.21
5730,110.85,43.45,81.75
5731,98.58,151.82,54.62
5732,42.49,156.86,66.81
5733,78.7,184.54,39.81
5734,64.47,75.23,59.83
5735,81.25,101.25,33.18
5736,81.92,72.63,37.72
5737,75.45,51.42,68.7
5738,31.93,150.21,23.53
5739,4.68,67.93,65.55
5740,54.67,85.63,86.7
5741,106.92,80.73,20.84
5742,68.34,142.53,90.77
5743,99.89,183.56,17.15
5744,118.99,133.35,41.4
5745,19.63,94.32,64.95
5746,83.01,155.84,60.35
5747,80.92,128.19,18.68
5748,117.59,12.12,81.9
5749,118.27,19.13,97.58
5750,82.4,7.58,26.31
5751,29.23,91.36,90.56
5752,95.83,165.17,60.11
5753,12.84,62.62,94.23
5754,93.68,76.83,25.85
5755,109.22,181.9,81.28
5756,45.94,167.38,15.38
5757,75.68,133.01,89.49
5758,51.62,53.36,70.67
5759,52.53,23.41,43.32
5760,37.24,3.21,27.14
5761,91.46,21.4,83.49
5762,112.34,58.52,64.29
5763,112.89,110.36,42.44
5764,20.97,12.8,49.95
5765,104.97,27.25,84.39
5766,88.49,36.22,40.5
5767,30.34,126.4,18.07
5768,8.07,123.16,92.02
5769,32.16,110.15,44.86
5770,109.46,50.1,41.35
5771,75.98,74.22,28.4
5772,86.53,19.34,90.77
5773,30.86,45.29,29.58
5774,86.33,179.54,67.3
5775,3.37,195.94,89.27
5776,45.04,129.53,13.14
5777,75.21,183.36,84.59
5778,17.53,128.55,46.95
5779,98.76,6.64,69.22
5780,28.2,199.35,43.52
5781,78.27,19.79,72.6
5782,48.62,136.53,32.89
5783,71.53,50.57,11.97
5784,12.89,78.4,95.3
5785,2.03,129.19,11.47
5786,109.15,87.3,84.17
5787,32.36,50.11,25.22
5788,98.36,66.89,45.3
5789,119.92,68.31,84.02
5790,25.37,191.86,28.53
5791,31.82,159.72,87.91
5792,79.54,91.71,54.8
5793,115.85,39.96,42.95
5794,109.9,162.2,69.62
5795,60.35,31.44,40.73
5796,95.41,42.09,41.26
5797,16.29,73.2,76.02
5798,117.29,176.07,37.88
5799,115.72,26.36,28.07
5800,19.65,24.45,82.69
5801,35.93,98.79,82.48
5802,12.02,55.28,54.78
5803,32.61,113.75,57.4
5804,97.91,90.33,72.65
5805,45.4,86.99,55.83
5806,10.61,22.39,47.53
5807,41.07,28.21,99.54
5808,117.77,164.22,23.29
5809,75.56,177.18,63.35
5810,49.94,46.94,89.73
5811,19.98,22.69,71.85
5812,118.34,10.68,89.28
5813,98.5,121.66,40.27
5814,33.78,143.07,34.48
5815,8.41,74.56,86.61
5816,6.8,135.94,45.47
5817,14.45,142.59,73.87
5818,69.69,187.07,23.3
5819,111.45,12.97,78.03
5820,59.61,38.46,59.41
5821,101.15,13.71,34.18
5822,53.51,173.6,54.51
5823,85.03,158.52,72.72
5824,87.82,114.93,11.07
5825,20.88,16.73,67.37
5826,43.35,54.66,58.74
5827,76.48,59.54,29.83
5828,8.48,112.15,77.77
5829,43.38,51.61,37.31
5830,64.18,14.59,34.92
5831,119.55,146.15,52.41
5832,56.94,59.82,70.85
5833,97.93,90.47,93.6
5834,51.85,25.53,22.72
5835,95.57,160.51,45.68
5836,71.45,113.11,16.03
5837,106.39,180.32,78.27
5838,49.31,99.09,50.3
5839,72.52,188.29,73.62
5840,75.6,178.37,39.0
5841,50.09,115.29,85.99
5842,17.32,186.78,58.13
5843,11.23,64.62,94.92
5844,2.0,73.13,17.09
5845,104.82,9.1,56.28
5846,28.38,117.84,78.98
5847,25.38,144.38,64.01
5848,88.32,154.7,12.09
5849,38.4,29.96,97.51
5850,60.73,88.83,36.84
5851,19.5,35.37,32.44
5852,115.17,132.43,53.71
5853,102.19,31.59,58.79
5854,103.65,180.83,78.97
5855,48.81,46.13,45.39
5856,91.48,58.28,49.6
5857,17.27,170.18,58.15
5858,1.03,91.69,45.49
5859,2.4,4.8,92.31
5860,70.39,98.92,86.61
5861,54.65,16.91,50.95
5862,62.16,197.07,10.02
5863,0.9,117.62,91.08
5864,50.72,51.31,21.19
5865,86.17,112.74,32.01
5866,53.12,15.37,23.71
5867,87.87,159.98,26.18
5868,27.96,185.07,82.26
5869,97.58,174.89,62.16
5870,70.61,68.35,96.05
5871,25.29,65.15,30.83
5872,28.41,7.02,53.71
5873,75.36,130.28,97.97
5874,99.59,106.98,84.38
5875,49.88,91.87,75.58
5876,31.0,181.53,27.01
5877,104.04,33.58,79.25
5878,80.31,1.93,41.28
5879,53.77,14.66,57.75
5880,58.55,44.67,64.82
5881,24.51,6.66,64.84
5882,75.22,100.57,75.39
5883,43.05,62.82,69.55
5884,119.48,36.1,16.15
5885,57.62,150.02,51.16
5886,58.31,40.89,69.76
5887,67.9,137.52,36.64
5888,110.01,69.85,38.18
5889,96.1,102.37,21.21
5890,54.14,186.77,47.68
5891,86.24,7.47,98.81
5892,70.35,100.05,35.68
5893,59.08,170.88,57.83
5894,23.08,117.59,76.89
5895,55.67,55.37,11.21
5896,29.5,79.54,91.04
5897,109.78,136.05,44.79
5898,40.25,178.16,88.22
5899,114.27,8.21,13.51
5900,63.97,14.31,23.11
5901,75.79,65.01,39.03
5902,65.15,46.56,41.09
5903,15.53,52.99,86.3
5904,45.1,44.25,11.01
5905,11.9,39.17,67.7
5906,74.75,26.12,21.82
5907,53.62,186.79,84.09
5908,93.36,28.84,80.07
5909,26.46,40.88,54.99
5910,19.75,49.25,29.14
5911,48.76,186.6,67.1
5912,111.19,151.14,24.06
5913,85.25,157.94,27.1
5914,50.27,20.95,66.4
5915,62.07,167.26,99.21
5916,10.11,81.64,90.2
5917,118.15,52.56,63.38
5918,79.97,115.15,58.47
5919,34.25,164.44,99.85
5920,70.3,155.73,59.27
5921,13.14,178.0,47.81
5922,115.9,185.63,91.86
5923,20.97,47.62,31.08
5924,77.76,84.77,18.78
5925,29.45,2.93,67.07
5926,86.11,175.86,18.63
5927,93.22,30.91,43.58
5928,80.81,172.29,48.12
5929,73.74,65.88,59.28
5930,107.1,73.63,99.25
5931,9.44,7.83,29.89
5932,39.71,65.38,43.82
5933,29.79,177.67,21.9
5934,118.56,5.11,64.69
5935,46.73,81.27,75.49
5936,87.91,6.28,53.39
5937,82.17,74.18,32.12
5938,25.45,34.53,65.88
5939,28.68,50.44,58.52
5940,33.75,175.52,25.41
5941,49.34,87.21,46.51
5942,28.12,54.76,49.17
5943,2.36,117.87,98.44
5944,105.53,28.42,86.44
5945,115.87,51.88,76.09
5946,40.99,109.25,89.99
5947,40.62,47.5,76.19
5948,0.85,135.83,91.31
5949,81.63,98.3,14.91
5950,99.05,154.4,51.05
5951,17.59,189.65,77.22
5952,19.16,23.16,62.5
5953,94.81,66.93,25.76
5954,73.95,63.91,40.64
5955,5.38,30.24,38.6
5956,74.71,162.06,33.52
5957,37.07,151.98,40.88
5958,44.25,96.89,56.34
5959,92.37,107.55,86.94
5960,97.31,11.91,76.78
5961,48.04,111.1,85.17
5962,113.66,158.27,89.52
5963,48.78,114.77,47.45
5964,92.62,53.06,41.14
5965,58.07,133.51,15.19
5966,107.7,72.3,93.74
5967,108.93,108.97,15.92
5968,10.49,97.51,76.7
5969,112.38,76.24,44.03
5970,99.06,143.78,95.39
5971,94.96,176.78,47.76
5972,24.11,1.04,83.49
5973,96.61,186.72,35.44
5974,102.02,102.3,36.92
5975,34.7,140.15,63.6
5976,114.27,171.12,99.82
5977,5.98,93.42,56.58
5978,17.99,166.99,94.27
5979,64.51,35.52,80.76
5980,69.1,31.83,81.63
5981,77.42,131.49,49.24
5982,2.04,174.03,44.79
5983,115.24,178.49,27.27
5984,5.35,128.75,96.75
5985,17.17,105.1,96.35
5986,1.68,66.28,77.24
5987,68.02,196.0,36.66
5988,111.87,63.94,32.07
5989,79.91,148.84,98.97
5990,98.72,106.4,15.99
5991,1.59,121.7,85.92
5992,65.04,78.7,41.99
5993,55.15,192.96,47.7
5994,59.88,114.34,84.88
5995,8.67,187.56,18.15
5996,82.13,1.52,41.88
5997,60.39,114.53,95.68
5998,91.82,143.44,72.92
5999,58.23,149.02,77.94
6000,17.93,181.0,78.18
6001,77.79,0.88,15.45
6002,20.69,0.07,28.29
6003,104.69,94.45,54.21
6004,73.57,5.86,43.13
6005,18.86,194.91,46.98
6006,115.48,44.41,80.33
6007,62.2,94.53,11.32
6008,8.75,12.23,69.44
6009,75.22,104.41,10.01
6010,30.38,75.99,15.68
6011,96.44,8.93,46.75
6012,98.14,67.02,85.69
6013,117.47,78.29,23.05
6014,60.22,197.98,59.92
6015,54.59,41.58,71.07
6016,90.42,108.96,30.66
6017,15.9,197.46,56.11
6018,65.63,158.4,92.03
6019,65.55,198.67,56.1
6020,10.74,193.66,24.16
6021,50.16,97.91,66.5
6022,102.39,139.28,63.3
6023,102.74,22.09,12.43
6024,11.91,88.23,18.15
6025,10.89,161.8,24.11
6026,31.52,101.07,22.27
6027,104.97,140.54,33.35
6028,15.47,149.15,50.87
6029,86.4,50.69,43.45
6030,12.14,175.14,90.16
6031,74.78,91.96,65.09
6032,42.73,42.04,88.85
6033,94.67,173.08,57.43
6034,28.04,83.56,18.09
6035,76.7,150.06,51.7
6036,28.28,109.61,83.98
6037,85.64,76.37,27.47
6038,104.84,161.98,18.21
6039,15.22,116.89,39.65
6040,103.99,78.11,45.0
6041,71.23,21.92,37.56
6042,15.25,179.09,22.17
6043,51.31,7.09,32.58
6044,19.3,172.64,71.41
6045,84.04,71.99,44.73
6046,91.06,127.87,66.93
6047,12.7,184.44,58.27
6048,60.74,30.34,59.41
6049,97.76,113.39,32.37
6050,112.34,152.89,56.94
6051,61.62,151.52,12.12
6052,114.03,105.13,48.86
6053,64.28,124.95,61.54
6054,47.3,151.51,26.38
6055,101.78,168.21,33.09
6056,59.16,152.36,29.76
6057,56.63,70.8,16.35
6058,58.84,199.35,41.31
6059,101.61,86.9,98.11
6060,99.83,4.89,41.85
6061,48.42,72.52,51.45
6062,40.0,25.56,68.78
6063,59.03,24.29,68.36
6064,68.73,56.31,95.49
6065,28.6,10.68,87.18
6066,95.27,137.7,81.46
6067,58.38,14.8,95.65
6068,40.09,40.66,30.77
6069,12.82,18.58,65.53
6070,28.66,12.63,89.85
6071,113.91,53.55,66.17
6072,36.61,114.38,97.97
6073,20.26,192.94,19.03
6074,55.28,175.11,49.54
6075,36.85,175.19,97.96
6076,4.22,35.21,44.16
6077,38.78,52.98,76.56
6078,65.29,15.28,12.74
6079,66.21,155.69,72.54
6080,42.79,13.96,94.12
6081,53.68,111.34,44.44
6082,115.86,49.58,11.92
6083,45.28,48.69,12.51
6084,30.99,198.15,90.28
6085,29.22,151.36,75.03
6086,54.93,167.39,19.6
6087,91.14,114.4,14.91
6088,24.72,174.2,82.43
6089,85.12,129.1,82.89
6090,2.54,189.23,20.85
6091,50.27,56.27,37.14
6092,93.1,119.06,80.2
6093,40.65,138.03,57.29
6094,67.65,78.59,96.09
6095,24.6,175.94,53.3
6096,89.04,195.96,70.93
6097,6.27,98.75,55.88
6098,102.31,78.13,94.87
6099,23.78,94.39,45.88
6100,104.93,170.55,30.68
6101,42.3,129.09,39.4
6102,86.72,8.95,86.75
6103,38.31,108.43,54.81
6104,108.71,3.46,41.88
6105,15.2,155.71,58.98
6106,21.42,65.66,21.99
6107,59.16,94.4,10.48
6108,9.83,159.74,35.25
6109,23.52,9.29,64.45
6110,113.25,31.71,74.05
6111,117.18,79.59,84.39
6112,45.15,45.99,93.4
6113,110.79,67.58,47.09
6114,65.38,199.63,76.65
6115,32.37,165.08,16.72
6116,84.29,176.78,15.18
6117,79.07,187.41,21.23
6118,118.7,68.19,50.37
6119,31.81,59.42,29.02
6120,80.65,46.81,35.82
6121,6.24,166.02,68.31
6122,13.64,135.91,42.27
6123,0.47,47.23,60.16
6124,119.94,75.4,47.12
6125,96.27,101.34,25.21
6126,94.41,105.63,16.66
6127,61.17,177.75,31.26
6128,36.01,76.11,15.19
6129,18.15,181.7,65.68
6130,34.16,88.27,81.61
6131,45.12,149.27,40.58
6132,90.76,186.05,44.84
6133,64.76,181.52,83.46
6134,9.3,11.39,30.04
6135,2.16,41.14,20.72
6136,12.28,95.38,55.1
6137,49.26,86.31,68.16
6138,111.98,128.18,63.97
6139,76.49,188.94,74.25
6140,96.22,22.48,15.11
6141,55.96,90.37,48.54
6142,43.4,38.48,31.47
6143,13.01,178.82,78.32
6144,105.11,192.92,88.55
6145,93.98,95.74,35.32
6146,20.17,20.8,18.57
6147,61.47,157.06,32.81
6148,58.48,139.43,19.36
6149,75.01,70.93,39.02
6150,113.54,177.48,58.44
6151,69.57,195.17,97.63
6152,64.83,111.57,45.94
6153,6.04,113.15,29.8
6154,7.55,59.5,25.01
6155,22.48,116.9,25.57
6156,3.9,87.93,27.33
6157,89.2,60.44,78.6
6158,86.8,13.44,15.49
6159,16.33,50.54,99.77
6160,100.33,39.57,57.04
6161,18.57,108.41,58.98
6162,36.14,120.33,42.18
6163,29.88,121.71,72.12
6164,44.68,77.64,52.43
6165,30.56,84.25,39.62
6166,58.67,166.85,33.86
6167,48.89,95.25,93.31
6168,118.39,197.55,36.19
6169,6.71,87.92,49.28
6170,17.06,129.92,41.53
6171,6.34,10.07,17.76
6172,75.1,130.67,26.73
6173,6.54,170.29,27.06
6174,100.37,188.49,72.43
6175,61.43,199.46,46.59
6176,63.24,56.44,80.38
6177,67.39,115.07,73.81
6178,20.5,90.14,27.28
6179,23.72,112.76,60.66
6180,38.26,31.49,76.86
6181,71.22,171.23,66.97
6182,25.21,181.91,64.0
6183,13.96,89.93,76.56
6184,116.41,56.09,15.11
6185,2.64,28.17,75.83
6186,96.32,136.75,34.54
6187,94.56,62.45,61.47
6188,35.67,181.91,31.81
6189,16.28,134.2,85.49
6190,17.48,129.14,53.25
6191,83.69,111.88,67.86
6192,77.14,9.16,81.47
6193,93.93,186.38,90.58
6194,112.5,125.59,75.89
6195,83.03,198.81,23.39
6196,18.7,107.47,86.91
6197,29.21,142.02,65.67
6198,101.06,11.24,64.85
6199,25.12,126.35,92.92
6200,8.7,152.93,32.39
6201,84.39,155.7,31.56
6202,48.3,154.02,56.19
6203,110.4,45.26,77.58
6204,78.03,195.08,50.25
6205,10.85,199.04,67.05
6206,113.74,15.12,50.73
6207,31.03,187.29,64.93
6208,40.47,57.89,84.0
6209,48.27,137.86,26.24
6210,6.15,67.62,72.58
6211,59.58,193.55,80.87
6212,14.8,20.3,50.24
6213,48.12,99.55,39.09
6214,42.09,85.61,11.22
6215,92.74,65.2,81.74
6216,96.38,129.11,39.51
6217,18.41,26.21,42.16
6218,43.99,143.33,40.24
6219,44.8,196.12,54.89
6220,18.17,160.91,73.22
6221,95.81,172.0,79.47
6222,84.87,71.93,45.33
6223,22.85,64.98,69.68
6224,44.01,103.41,74.86
6225,12.7,9.15,36.72
6226,75.38,189.07,18.7
6227,14.56,28.76,90.52
6228,118.31,180.6,70.94
6229,93.68,16.72,68.33
6230,46.83,164.52,15.3
6231,69.43,30.39,83.61
6232,109.36,7.63,60.94
6233,66.49,143.9,86.31
6234,20.94,56.05,97.71
6235,45.44,142.9,96.14
6236,101.18,111.02,87.05
6237,77.31,21.76,10.99
6238,78.09,186.43,89.72
6239,104.02,90.46,16.76
6240,107.28,146.89,86.61
6241,110.38,100.2,35.22
6242,11.38,120.87,64.91
6243,65.3,60.55,13.43
6244,88.86,40.07,79.41
6245,90.83,108.51,20.05
6246,72.81,88.04,46.96
6247,20.01,78.02,83.57
6248,95.69,134.51,72.58
6249,86.41,138.1,10.54
6250,10.34,9.18,46.27
6251,55.66,67.75,13.77
6252,20.88,82.35,70.61
6253,40.5,19.38,97.21
6254,2.17,47.18,68.97
6255,48.04,10.33,30.19
6256,65.99,199.25,41.97
6257,74.35,147.31,97.9
6258,79.62,17.49,30.16
6259,100.35,4.05,60.54
6260,25.86,143.86,46.04
6261,14.46,87.84,79.15
6262,102.18,157.36,88.07
6263,18.79,184.7,40.68
6264,116.97,119.86,69.44
6265,101.1,37.42,59.41
6266,60.11,156.44,35.06
6267,117.77,191.16,34.47
6268,11.69,116.05,58.48
6269,36.37,136.4,23.86
6270,76.59,67.49,82.97
6271,42.0,76.31,16.21
6272,111.4,146.93,18.51
6273,7.88,185.55,40.8
6274,65.93,125.8,20.63
6275,70.9,157.97,52.81
6276,78.33,34.33,45.97
6277,30.68,42.39,74.96
6278,43.75,106.41,95.77
6279,101.24,35.31,77.82
6280,23.39,127.0,26.15
6281,99.22,58.33,94.2
6282,67.52,158.31,45.29
6283,91.46,161.62,52.68
6284,85.63,92.76,47.94
6285,24.9,36.16,35.25
6286,68.26,129.35,90.55
6287,104.13,198.56,39.9
6288,51.85,124.52,62.07
6289,115.99,7.15,31.6
6290,54.27,3.46,81.76
6291,17.13,64.07,79.68
6292,46.73,39.16,36.67
6293,114.2,162.61,71.34
6294,38.37,168.96,73.35
6295,104.17,51.72,60.63
6296,105.75,65.13,64.05
6297,42.02,47.25,61.7
6298,9.99,181.68,17.37
6299,86.95,100.53,70.32
6300,37.38,131.23,52.28
6301,93.95,83.1,49.46
6302,53.12,126.2,87.4
6303,58.23,77.17,12.09
6304,93.35,67.94,32.62
6305,45.88,126.9,20.93
6306,53.18,118.21,13.18
6307,45.14,58.71,34.81
6308,44.08,29.87,98.96
6309,63.11,73.72,34.32
6310,97.06,83.04,69.73
6311,43.41,125.74,20.65
6312,62.91,182.91,64.17
6313,80.49,7.24,98.6
6314,32.33,48.73,36.27
6315,33.3,38.74,86.33
6316,112.01,100.46,99.78
6317,86.82,85.94,62.97
6318,69.26,145.81,37.85
6319,77.73,48.48,70.62
6320,3.52,118.9,86.04
6321,74.17,176.77,25.42
6322,61.14,182.14,50.73
6323,65.49,191.76,38.73
6324,43.13,154.65,35.5
6325,9.78,181.2,87.47
6326,23.2,46.91,47.95
6327,114.09,39.52,40.52
6328,49.04,1.3,64.32
6329,56.0,141.37,29.75
6330,6.33,187.49,30.69
6331,4.51,37.39,56.83
6332,86.06,127.39,46.83
6333,64.57,149.29,36.55
6334,61.04,185.52,14.86
6335,29.17,129.37,56.87
6336,89.37,194.06,83.49
6337,20.19,68.93,86.62
6338,22.79,69.99,31.19
6339,55.29,108.6,63.97
6340,34.35,76.7,87.03
6341,29.7,0.29,46.79
6342,77.43,146.35,93.89
6343,78.12,150.34,91.27
6344,98.94,149.39,28.73
6345,50.13,69.0,33.31
6346,8.77,104.46,26.24
6347,32.84,71.99,27.64
6348,117.6,3.21,91.71
6349,71.55,112.49,93.8
6350,85.17,24.75,14.67
6351,0.88,16.01,63.42
6352,62.18,151.1,60.78
6353,4.5,1.9,45.15
6354,68.31,191.8,66.85
6355,110.49,103.05,95.26
6356,116.21,196.6,25.32
6357,64.87,11.6,20.84
6358,54.98,116.71,13.01
6359,113.4,69.87,42.74
6360,80.83,168.7,40.39
6361,7.79,72.24,48.77
6362,55.89,52.1,55.3
6363,28.83,171.51,78.2
6364,56.38,74.93,45.29
6365,54.66,3.37,39.76
6366,69.86,78.06,84.42
6367,42.81,130.9,86.48
6368,19.71,50.87,30.95
6369,60.45,86.4,38.32
6370,99.62,11.34,84.26
6371,79.68,117.62,17.15
6372,40.6,151.26,39.33
6373,112.26,82.66,50.35
6374,109.46,84.05,26.84
6375,25.12,17.66,26.19
6376,4.73,40.39,48.24
6377,88.96,30.94,77.91
6378,99.31,96.34,85.62
6379,116.14,105.85,98.13
6380,106.78,189.79,16.66
6381,72.06,14.65,29.5
6382,63.61,119.97,78.1
6383,3.34,105.3,58.65
6384,29.6,103.25,39.49
6385,55.15,174.63,28.5
6386,75.42,41.11,35.24
6387,66.87,8.15,48.64
6388,89.12,134.45,25.94
6389,33.57,69.03,96.78
6390,67.79,3.52,19.68
6391,10.58,50.27,98.7
6392,49.64,61.87,85.77
6393,90.02,123.37,48.08
6394,83.21,34.52,76.58
6395,118.88,82.61,70.44
6396,33.35,96.5,29.2
6397,59.78,91.85,40.52
6398,39.54,194.79,56.18
6399,52.87,9.1,67.41
6400,102.83,190.19,58.86
6401,82.11,116.39,52.57
6402,105.89,159.15,49.88
6403,24.42,86.08,54.84
6404,104.8,90.77,49.09
6405,7.17,175.87,58.72
6406,106.63,179.19,89.92
6407,39.49,47.74,66.95
6408,37.75,39.85,75.04
6409,61.45,99.25,63.77
6410,112.88,180.06,67.87
6411,5.73,64.47,62.05
6412,42.27,130.4,12.42
6413,102.79,141.63,99.96
6414,47.53,155.73,13.02
6415,23.9,112.78,45.56
6416,50.98,80.49,19.46
6417,46.27,193.4,18.72
6418,109.85,122.27,81.42
6419,91.43,145.71,48.33
6420,60.61,69.0,82.1
6421,118.6,133.99,34.55
6422,55.83,51.56,33.08
6423,6.99,49.02,32.61
6424,31.47,142.94,65.45
6425,52.33,104.28,83.35
6426,18.83,136.66,50.7
6427,113.71,53.89,44.13
6428,92.02,119.74,97.62
6429,32.19,88.79,20.51
6430,70.9,119.39,53.8
6431,86.57,58.18,46.76
6432,112.95,143.09,18.83
6433,105.8,161.19,34.14
6434,61.82,51.98,12.56
6435,92.96,60.12,88.93
6436,67.46,132.23,64.71
6437,66.32,139.12,83.35
6438,13.77,140.82,56.94
6439,15.14,136.54,63.96
6440,63.54,78.56,73.08
6441,32.26,78.97,91.72
6442,2.52,50.96,18.26
6443,86.74,31.37,39.79
6444,3.9,138.52,73.81
6445,71.43,18.64,96.25
6446,64.7,187.56,98.27
6447,116.26,165.34,67.43
6448,58.11,171.5,27.42
6449,7.63,181.33,20.73
6450,66.2,81.72,95.14
6451,100.93,169.34,49.05
6452,119.62,31.61,27.53
6453,51.64,4.33,94.05
6454,38.44,156.98,19.41
6455,108.8,14.96,75.66
6456,22.95,197.7,66.27
6457,73.85,134.96,17.9
6458,48.69,150.69,40.49
6459,4.93,49.16,23.49
6460,41.67,134.77,64.4
6461,31.83,8.64,52.94
6462,82.33,167.57,10.38
6463,113.85,33.92,97.81
6464,32.17,139.47,41.46
6465,97.38,44.9,33.24
6466,6.64,13.69,30.02
6467,64.57,96.3,24.29
6468,8.47,33.86,99.92
6469,112.08,145.89,36.56
6470,91.96,47.51,46.5
6471,78.95,68.49,88.42
6472,98.87,113.49,67.77
6473,77.7,56.99,43.18
6474,116.27,75.6,90.85
6475,85.67,163.12,77.48
6476,110.96,35.84,30.51
6477,62.06,16.44,67.94
6478,14.05,65.67,93.02
6479,63.38,84.88,54.68
6480,15.22,108.53,76.03
6481,71.1,74.48,97.4
6482,57.9,157.98,72.14
6483,74.71,7.86,19.22
6484,1.21,86.35,32.01
6485,23.38,76.45,63.56
6486,58.96,129.52,34.8
6487,114.06,193.26,96.18
6488,46.03,102.08,46.48
6489,50.92,197.38,51.15
6490,85.76,60.45,73.14
6491,72.46,6.17,57.18
6492,35.87,33.13,44.39
6493,49.3,79.02,16.9
6494,26.12,63.27,63.68
6495,115.92,19.41,88.08
6496,15.68,86.53,71.72
6497,44.62,67.62,44.33
6498,3.1,24.52,21.5
6499,26.61,59.22,83.47
6500,93.66,177.29,94.76
6501,24.14,60.41,44.94
6502,9.61,142.79,75.58
6503,56.93,122.41,46.97
6504,1.2,85.44,55.2
6505,10.17,47.81,85.28
6506,96.92,73.8,17.51
6507,92.58,118.42,57.73
6508,109.82,70.15,29.32
6509,102.54,42.98,40.58
6510,81.98,23.29,68.0
6511,6.28,175.95,12.45
6512,93.94,88.06,63.44
6513,101.46,125.04,35.51
6514,95.89,98.08,70.25
6515,61.02,174.51,22.74
6516,27.95,109.39,76.22
6517,101.44,96.16,68.11
6518,87.26,184.92,97.41
6519,117.69,143.94,92.01
6520,18.68,22.31,35.5
6521,27.08,35.54,12.46
6522,25.42,157.42,68.98
6523,95.1,167.17,64.26
6524,22.43,109.04,12.47
6525,8.0,110.89,21.04
6526,119.83,126.39,62.62
6527,2.98,87.82,92.06
6528,100.23,136.04,91.59
6529,43.84,21.7,23.63
6530,100.99,192.26,44.61
6531,66.55,150.03,13.89
6532,108.2,126.23,52.23
6533,111.14,63.26,77.78
6534,1.09,32.19,81.1
6535,9.05,81.87,54.91
6536,30.04,132.32,18.63
6537,80.32,126.74,44.32
6538,106.59,76.53,93.89
6539,55.19,122.66,30.67
6540,72.84,162.75,38.78
6541,22.62,5.26,77.21
6542,96.6,90.12,76.02
6543,116.08,151.71,92.1
6544,32.23,109.23,44.93
6545,59.38,130.3,56.31
6546,10.33,103.34,52.07
6547,67.1,198.37,93.5
6548,60.33,10.92,79.24
6549,17.33,98.21,84.83
6550,53.05,18.28,21.98
6551,40.09,31.96,81.27
6552,62.62,76.61,48.97
6553,70.28,31.11,12.1
6554,1.02,192.74,15.41
6555,91.32,189.36,71.01
6556,85.56,67.22,43.48
6557,43.95,127.95,88.13
6558,6.35,106.75,76.08
6559,90.59,163.12,11.95
6560,114.62,125.49,71.82
6561,28.82,0.05,27.31
6562,38.82,152.63,48.03
6563,22.06,149.37,66.23
6564,69.23,101.94,88.54
6565,18.58,180.58,51.05
6566,42.74,181.69,82.76
6567,83.64,104.78,80.47
6568,67.21,121.6,47.31
6569,46.38,199.3,55.09
6570,50.43,59.76,73.04
6571,67.45,64.92,12.8
6572,0.7,36.55,90.17
6573,9.42,179.17,79.28
6574,105.75,148.9,32.45
6575,9.35,21.13,98.31
6576,84.82,196.35,26.15
6577,110.4,146.19,92.27
6578,32.48,170.1,39.2
6579,44.46,9.63,78.68
6580,68.27,100.99,51.07
6581,105.81,139.72,76.28
6582,113.03,108.59,24.02
6583,88.75,133.33,34.26
6584,10.39,163.57,18.99
6585,80.3,74.87,87.86
6586,49.24,169.73,36.67
6587,56.48,32.58,72.5
6588,5.9,54.18,83.82
6589,22.93,8.67,91.13
6590,94.86,72.89,19.57
6591,54.48,75.98,90.37
6592,36.2,161.05,27.75
6593,46.08,130.63,76.32
6594,102.53,87.34,75.6
6595,89.88,130.42,10.77
6596,32.68,10.56,29.86
6597,14.1,36.05,54.27
6598,30.24,125.39,47.8
6599,110.49,128.27,92.67
6600,69.79,154.83,42.38
6601,64.02,80.6,94.33
6602,71.57,144.51,51.35
6603,43.92,136.8,96.79
6604,96.85,192.68,76.36
6605,62.79,43.03,84.64
6606,14.01,110.34,19.44
6607,15.49,120.35,62.75
6608,64.42,199.73,22.84
6609,112.39,40.24,36.79
6610,37.0,104.64,66.12
6611,104.34,69.24,75.36
6612,91.69,105.18,13.53
6613,29.74,46.43,57.78
6614,4.36,9.52,60.88
6615,12.22,114.51,17.09
6616,87.42,67.17,55.06
6617,23.96,36.39,74.25
6618,44.55,64.79,14.79
6619,60.2,9.86,78.42
6620,87.06,190.09,61.88
6621,13.59,116.23,84.99
6622,48.76,162.95,29.63
6623,58.21,84.62,84.99
6624,64.9,180.66,18.51
6625,98.2,96.66,46.34
6626,20.6,114.79,27.95
6627,96.94,98.36,88.84
6628,83.15,146.66,73.44
6629,66.7,113.33,12.28
